Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR5282141	2017-03-23	2017-02-23	94433777	4816122627	0	51	3181		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282141	SRX2585787		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999452	SAMN06436068	simple	9606	Homo sapiens	GSM2501573	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	857F6304700D5BEDE7FABFB67D8CC250	992EF83AF7CBEF057095163DED7281CB
SRR5282142	2017-03-23	2017-02-23	77706207	3963016557	0	51	2664		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282142	SRX2585788		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999453	SAMN06436067	simple	9606	Homo sapiens	GSM2501574	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	CCC0B63A101F28B771B7D87872F00FA7	E347F9A9B6A7CDF68061AA55BFA13C5B
SRR5282143	2017-03-23	2017-02-23	65968884	3364413084	0	51	2213		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282143	SRX2585789		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999454	SAMN06436066	simple	9606	Homo sapiens	GSM2501575	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	C685D0E53DC18300346959D51D301F73	F53BA7F81CBB9BAB29A4AC78FA0F9239
SRR5282144	2017-03-23	2017-02-23	89912532	4585539132	0	51	3065		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282144	SRX2585790		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999455	SAMN06436065	simple	9606	Homo sapiens	GSM2501576	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	5595CE43D23C5C8D571220620BF3CFB2	FFDEF8DFADE82F46883AE1B2E5E4CE18
SRR5282146	2017-03-23	2017-02-23	85457153	4358314803	0	51	2928		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282146	SRX2585792		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999457	SAMN06436063	simple	9606	Homo sapiens	GSM2501578	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	BADEFFD3C698C70002E0D3171D3EC123	27D637C38424F40215590CBB37CB9985
SRR5282147	2017-03-23	2017-02-23	83628184	4265037384	0	51	2800		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282147	SRX2585793		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999458	SAMN06436062	simple	9606	Homo sapiens	GSM2501579	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	2F3868100980C2326A1D0A52B6A62E57	E0AB46459EB2B02875C99C87E921D10D
SRR5282148	2017-03-23	2017-02-23	94081606	4798161906	0	51	3206		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282148	SRX2585794		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999459	SAMN06436061	simple	9606	Homo sapiens	GSM2501580	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	F7419302CEEB3B8983524A32C4EF2A35	FDCFA7EC47463096997448D8D09094D5
SRR5282149	2017-03-23	2017-02-23	78887590	4023267090	0	51	2658		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282149	SRX2585795		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999460	SAMN06436060	simple	9606	Homo sapiens	GSM2501581	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	F7104DFE51AA0AF063A00674D68B82CE	E903A3C6A2FF4B668DC426268B7DC8DC
SRR5282150	2017-03-23	2017-02-23	88477395	4512347145	0	51	3021		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282150	SRX2585796		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999461	SAMN06436059	simple	9606	Homo sapiens	GSM2501582	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	6B2692B69EE90B555F76932616C22BBB	8036F2B1F4B87B3995BD17D421CF0DA0
SRR5282151	2017-03-23	2017-02-23	89712856	4575355656	0	51	3015		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282151	SRX2585797		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999462	SAMN06436058	simple	9606	Homo sapiens	GSM2501583	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	FFA928E3C8140E44E16242148357C14B	D9349D01F6E180596E8F2A372ED16AD6
SRR5282152	2017-03-23	2017-02-23	84876536	4328703336	0	51	2895		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282152	SRX2585798		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999463	SAMN06436057	simple	9606	Homo sapiens	GSM2501584	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	8083C733FA7373AA574E82A87DAB456E	9B741D33361F25B652808216CA519AF7
SRR5282154	2017-03-23	2017-02-23	82889094	4227343794	0	51	2839		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282154	SRX2585800		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999465	SAMN06436055	simple	9606	Homo sapiens	GSM2501586	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	79FDC278BD9405E55CF21E5756994AA8	7D8AA18D88945DCE98723C167FB14D26
SRR5282155	2017-03-23	2017-02-23	91732634	4678364334	0	51	3071		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282155	SRX2585801		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999466	SAMN06436054	simple	9606	Homo sapiens	GSM2501587	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	6CD93923E4D452FCBDDB69F28A3914C3	4DCEDC7A854B181B4CD09379D1A6CA4A
SRR5282156	2017-03-23	2017-02-23	78321888	3994416288	0	51	2677		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282156	SRX2585802		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999467	SAMN06436053	simple	9606	Homo sapiens	GSM2501588	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	03C0380B497C43313FB35024BA495494	638141DE8051A6D10DE1E89FF87CFA47
SRR5282157	2017-03-23	2017-02-23	74121123	3780177273	0	51	2490		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282157	SRX2585803		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999468	SAMN06436046	simple	9606	Homo sapiens	GSM2501589	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	73C0BB01B50FE451BCD93FF651677492	A57C14194AA7B9DB86D5BA74D82C768F
SRR5282158	2017-03-23	2017-02-23	80883302	4125048402	0	51	2763		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5282158	SRX2585804		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP100645	PRJNA376601	NA	376601	SRS1999469	SAMN06436045	simple	9606	Homo sapiens	GSM2501590	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA540189	NA	public	EFDB336A56F010014EDC322035DCC278	AEC64EEBF9A88878FBE9BD4BB733615A
SRR5296158	2017-05-29	2017-02-28	56888349	2814848031	0	49	1789		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5296158	SRX2598532		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP100835	PRJNA377249	NA	377249	SRS2021201	SAMN06468406	simple	9606	Homo sapiens	GSM2514493	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA541106	NA	public	9F838CAEC9ECAA2D6B42626E07EF037B	ED01B5DC25DA19B5B635F96C9A96C1E9
SRR5315083	2017-03-09	2017-03-06	51987711	2599385550	0	50	1701		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5315083	SRX2614770		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101524	PRJNA378324	2	378324	SRS2025253	SAMN06481915	simple	9606	Homo sapiens	GSM2523081	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA543012	NA	public	8D2E40BF0ECCDAE49CC651487C704FE8	0C760446608E87296B80325C0E49EEC3
SRR5341983	2017-03-16	2017-03-14	54171483	5417148300	54171483	100	3771		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341983	SRX2638656		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046642	SAMN06579374	simple	9606	Homo sapiens	GSM2536296	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	228133636E1C143578FEC826C3CB1A54	B7DB1CCCD5C551ABD9F9308D94F557C1
SRR5341984	2017-03-16	2017-03-14	52506552	5250655200	52506552	100	3660		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341984	SRX2638657		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046643	SAMN06579373	simple	9606	Homo sapiens	GSM2536297	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	63AB1A04C6A8A18B8F7A95B1D55D6200	7776FAAEBA24636404987704FEF0FD3B
SRR5341985	2017-03-16	2017-03-14	56229352	5622935200	56229352	100	3916		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341985	SRX2638658		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046644	SAMN06579372	simple	9606	Homo sapiens	GSM2536298	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	41CB82931110ED5F366D6DA3621CB0A1	631AE234D283BE0245131EC879A6EBFD
SRR5341990	2017-03-16	2017-03-14	53661643	5366164300	53661643	100	3770		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341990	SRX2638663		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046649	SAMN06579367	simple	9606	Homo sapiens	GSM2536303	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	1D313F89DF96F52779F3408FA882A027	55EE27A6C6A0F9C00E2FC467B94BF5BA
SRR5341996	2017-03-16	2017-03-14	58613260	5861326000	58613260	100	3671		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341996	SRX2638669		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046655	SAMN06579361	simple	9606	Homo sapiens	GSM2536309	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	F9E185C373A7418A0E609E1A5D6440AE	705777B9548C8B4D0732139F7B2C8537
SRR5341997	2017-03-16	2017-03-14	57600525	5760052500	57600525	100	3612		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5341997	SRX2638670		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046656	SAMN06579360	simple	9606	Homo sapiens	GSM2536310	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	EB7C63478452D0C97F29F5B099CBDBA9	C980A3CCA3903FAF69217FED90380CA2
SRR5342002	2017-03-16	2017-03-14	52581849	5258184900	52581849	100	3716		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5342002	SRX2638675		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 1000	SRP101856	PRJNA379112	NA	379112	SRS2046661	SAMN06579355	simple	9606	Homo sapiens	GSM2536315	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA545776	NA	public	B129F1C7EE4768B3CBB1CA6F8EDE6B97	27A32643ED7A9D0CB82C09F0144C51B3
SRR534302	2015-07-22	2015-11-27	73685727	14884516854	73685727	202	9275		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR534302	SRX174318	GSM981249: CSHL_RnaSeq_IMR90_cell_longPolyA	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP007461	PRJNA30709	2	30709	SRS353543	SAMN01103819	simple	9606	Homo sapiens	GSM981249	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA039973	NA	public	B73374FCF1A466212C2F97AB8839CE2A	EF6DA723C60D56878AAF8B9DFDC4F2F4
SRR5343917	2017-05-09	2017-03-15	72397468	14479493600	72397468	200	6114		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343917	SRX2640593		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048177	SAMN06603311	simple	9606	Homo sapiens	GSM2536673	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	C58B7796D00328E224A4C9D590DD8507	83B21E712EFF8BB86031C483832CAC1A
SRR5343918	2017-05-09	2017-03-15	81685413	16337082600	81685413	200	6903		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343918	SRX2640594		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048179	SAMN06603320	simple	9606	Homo sapiens	GSM2536674	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	2D815F7841C1347580778BE9E15F9EB1	05E28790E4E5259DC759ED580DC9C0E8
SRR5343919	2017-05-09	2017-03-15	63320771	12664154200	63320771	200	5439		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343919	SRX2640595		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048178	SAMN06603319	simple	9606	Homo sapiens	GSM2536675	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	F851E2CF372D0DBA998EDCDB41E8F1B0	DE0045AE9ADF71B55B108F88FD0F39B3
SRR5343920	2017-05-09	2017-03-15	68584414	13716882800	68584414	200	5833		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343920	SRX2640596		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048180	SAMN06603318	simple	9606	Homo sapiens	GSM2536676	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	84EA08C8CB67289EE849DF448E914973	2B9443E6058D266CFF928EF6C75B7754
SRR5343921	2017-05-09	2017-03-15	92701616	18540323200	92701616	200	7837		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343921	SRX2640597		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048181	SAMN06603317	simple	9606	Homo sapiens	GSM2536677	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	D12FF91E716F07BE3754AE2DB3D56307	6F0736C045DCA342AD5A88286F15AEDF
SRR5343922	2017-05-09	2017-03-15	99361565	19872313000	99361565	200	8350		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343922	SRX2640598		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048182	SAMN06603316	simple	9606	Homo sapiens	GSM2536678	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	2D51D39B1542DEDBADCD68001F279DBA	9187E702C3C5E37C1E6DDA72DD93921B
SRR5343923	2017-05-09	2017-03-15	68649529	13729905800	68649529	200	5967		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343923	SRX2640599		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048183	SAMN06603315	simple	9606	Homo sapiens	GSM2536679	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	9E8531F77403F10C2DA0D23E3769C5AF	2F91842B7C3ECB2549A552BE3EFC7929
SRR5343924	2017-05-09	2017-03-15	66594303	13318860600	66594303	200	5550		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343924	SRX2640600		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048184	SAMN06603314	simple	9606	Homo sapiens	GSM2536680	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	37D074F71777839689D1E65AE8EACBD5	677E100213E20C6C626B93C0AE6A57C3
SRR5343926	2017-05-09	2017-03-15	70932969	14186593800	70932969	200	6037		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5343926	SRX2640602		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP101894	PRJNA379183	NA	379183	SRS2048186	SAMN06603312	simple	9606	Homo sapiens	GSM2536682	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546009	NA	public	9E7DF36E41769AB520B85CEECD13FB08	DBF908F042023E4006B30733091BFACF
SRR5356291	2017-05-11	2017-03-17	71094398	7251628596	71094398	102	4840		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356291	SRX2652474		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057665	SAMN06616305	simple	9606	Homo sapiens	GSM2543168	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	3391E69CEC5EF76AD4280D6C48389E02	BEAC32600525DB1F27B2074CC1566F80
SRR5356293	2017-05-11	2017-03-17	66733944	6806862288	66733944	102	4570		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356293	SRX2652476		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057667	SAMN06616303	simple	9606	Homo sapiens	GSM2543170	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	BD62B2B7C7A4110654D7437A8D047233	964A68261B35E2DC5ADCAD406F288637
SRR5356294	2017-05-11	2017-03-17	69787470	7118321940	69787470	102	4751		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356294	SRX2652477		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057668	SAMN06616302	simple	9606	Homo sapiens	GSM2543171	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	1E143444228A24B8DB1371C92972F037	6383BC606EC3A464843CA465AEA0A703
SRR5356297	2017-05-11	2017-03-17	63916702	6519503604	63916702	102	4343		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356297	SRX2652480		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057671	SAMN06616295	simple	9606	Homo sapiens	GSM2543174	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	63B41A5BEF2A9BDE44192C957C45B8D9	B9BC2A6CCCC05FC832B0AC4CD8685474
SRR5356298	2017-05-11	2017-03-17	61228468	6245303736	61228468	102	4181		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356298	SRX2652481		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057672	SAMN06616294	simple	9606	Homo sapiens	GSM2543175	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	CA31094F227080AA9A75D4EF23CB7046	C3CA5C4F06C2169FF33FBB50BF42C2CE
SRR5356299	2017-05-11	2017-03-17	67347672	6869462544	67347672	102	4580		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5356299	SRX2652482		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP102096	PRJNA379623	NA	379623	SRS2057673	SAMN06616293	simple	9606	Homo sapiens	GSM2543176	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA546861	NA	public	A7A45149A6A70B8D9ECB46A0D955FD1B	A4F53DAC9BA6D46D534A654E357EB8C2
SRR5378436	2017-03-30	2017-03-26	60572328	10903019040	60572328	180	8307		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5378436	SRX2673699		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP102488	PRJNA380515	NA	380515	SRS2072895	SAMN06644712	simple	9606	Homo sapiens	GSM2550488	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA549166	NA	public	9DB4F1D6DBD205D6066441CFAF902706	C4F89D63AA50053C0F26ADC424C7D6D8
SRR5408218	2017-05-23	2017-04-03	90712657	13788323864	90712657	152	4510		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5408218	SRX2700632		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP102918	PRJNA381399	NA	381399	SRS2094609	SAMN06676132	simple	9606	Homo sapiens	GSM2561580	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA550912	NA	public	04F91AB01A48E2FD893CA1E02E0E7557	451CD565AF04CDC2302F50FCD99D03B0
SRR5419286	2017-04-05	2017-04-05	51181358	7677203700	51181358	150	2689		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5419286	SRX2710820	MAAT-92309-V2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP103099	PRJNA314605	NA	314605	SRS2102565	SAMN06621922	simple	9606	Homo sapiens	MAAT-92309-V2	NA	NA	NA	NA	male	NA	no	NA	NA	NA			SRA551909	NA	public	405E32F2B09A7BD6C0FD44F19E354AB4	78C03CBA772C11606ACB6E0777012371
SRR5419317	2017-04-05	2017-04-05	59280504	8892075600	59280504	150	3123		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5419317	SRX2710851	DFBL-69487-V1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP103099	PRJNA314605	NA	314605	SRS2102596	SAMN06621885	simple	9606	Homo sapiens	human	NA	NA	NA	NA	male	NA	no	NA	NA	NA			SRA551909	NA	public	B6EE0FD3EC6A7C40134EB2E082265F74	F40BFC0DDFEA3925ECCF2759A1793647
SRR5419322	2017-04-05	2017-04-05	53484012	8022601800	53484012	150	3362		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5419322	SRX2710856	DFBL-28030-X	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP103099	PRJNA314605	NA	314605	SRS2102599	SAMN06621897	simple	9606	Homo sapiens	human	NA	NA	NA	NA	male	NA	no	NA	NA	NA			SRA551909	NA	public	C0672B2BA49BBD642F7B5477316BCDE8	5BCCD0E1FC5EB21114955DE1E5E0BC3D
SRR5419327	2017-04-05	2017-04-05	50819746	7622961900	50819746	150	2604		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5419327	SRX2710861	DFAM-84910-V1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP103099	PRJNA314605	NA	314605	SRS2102605	SAMN06621794	simple	9606	Homo sapiens	human	NA	NA	NA	NA	male	NA	no	NA	NA	NA			SRA551909	NA	public	FF87A3981B21870C66FC8BB9A3821C78	DF874DE0B0C41B89D0161905C1B6BF5E
SRR5419333	2017-04-05	2017-04-05	55638635	8345795250	55638635	150	2921		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR5419333	SRX2710867	DFAM-61345-V1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	NextSeq 500	SRP103099	PRJNA314605	NA	314605	SRS2102612	SAMN06621781	simple	9606	Homo sapiens	human	NA	NA	NA	NA	male	NA	no	NA	NA	NA			SRA551909	NA	public	26E298A6005D377DB03CD66D778D7B66	E87E3E2C4157D5FA7EB7241AFE66DC88
